text,label,language
"아, 차에서 옷을 갈아입는 게 정말 중요하겠네요. 그러면 차 안에서 한 바퀴 돌면서 옷도 갈아입고 오실까요?",0,korean
Angeblich soll sogar die Mutter von Friedrich Merz eine Frau gewesen sein.,1,german
عندما اندلع التصفيق الحاد لتكريم مرسي لفتاة مسيحية في مسابقة المولد النبوي شعرت أن كثيرا من الحاضرين يصفقون لأنهم ينتظرون منها إعلان إسلامها,1,arabic
정말요? 지금 세상이 이렇게 힘든 시기에 해외여행이라니 대단하시네요.,0,korean
"“Americans weren’t meant to be quarantined! Open up the states! Let us free!” This. This is what brings into perspective the fact that 10,000 years of civilization is a fraction of a blink in evolutionary time. Ignorance is as tenacious as wisdom teeth.",0,english
"아니, 그렇게 공부하면 학점이 잘 나오겠네.",1,korean
"아니, 그게 뭔데? 그건 첨 듣는 말이야.",0,korean
这是你今年第八次相亲了,1,chinese
枪脏不能吃,0,chinese
能说的再含蓄一点吗,1,chinese
我可以帮你免费,0,chinese
老夫少妻难道是勒索了,0,chinese
国法哪一款,1,chinese
لحظة هروب الجنود الروس من قاعدة #تدمر بعد ضربهم بمفخخه للدولة #تدم #حمص #حلب_الملحمة_الكبرى #حلب_المحاصرة… http,0,arabic
"와, 체중계도 너랑 놀려고 그런 거겠지.",1,korean
정말 현명한 선택이네요. 그래도 담에는 계절에 맞는 옷도 좀 사보세요.,1,korean
"와, 어떻게 그렇게 친절하게 간식까지 줘?",1,korean
"아니요, 결국 저렴하게 사는 거니까 좋아요.",0,korean
对我我是我是忘付钱了,0,chinese
但是她这事干得爽仗义,1,chinese
Can't sleep,0,english
"어, 또 시작이야? 이번엔 진짜로 하는 거지?",0,korean
김 맛 나는 걸 사서 그렇게 비싸게 먹어도 되는 건가요?,0,korean
人家会先入为主的,1,chinese
"아, 그러니까 그냥 그림 그리는 거군요. 정말 쉽겠어요.",1,korean
我们学校篮球赛呢能拉到赞助,0,chinese
그래? 난 그 노래 듣고 나면 봄바람 맞고 싶어지던데.,0,korean
"네, 정말로 물고기들에게는 최고의 양육자였죠.",1,korean
"NoMoreLockdowns NoMoreLockdowns, not great. people who promote this stuff are pretty irresponsible. The new variants now emerging appear to be adversely affecting younger people, take a look at South America. keep yourselves safe and remain cautious.",0,english
"In desperate need of 1 final spoon code. Been searching shops desperately for the last few weeks without luck. Please, please send me a code",0,english
"우와, 정말이에요? 수족관으로 나아가실 생각이신가요?",1,korean
우리 언제부터 시간 여행을 할 수 있게 됐어?,1,korean
"오호, 그래서 주식 장사가 요즘 잘 되는 거구나.",0,korean
i love acknowledging the other twinks on campus hi friends!!,0,english
"아, 그러면 아기가 정말 건강하게 자라고 있겠군요.",0,korean
صور ١٦١٢١٩ || جويو من تحديث فيسبوك TC Candler كاحد 'اكثر ١٠٠ وجه جمالًا لعام ٢٠١٧ ' والنتيجة ستكون في ديسمبر ٢٧… http,0,arabic
التحرير | #واشنطن : بدأنا مراجعة برامج المساعدات لـ #السعوديةhttp http,0,arabic
Not being able to sleep is a bitch. nofilterneeded naturephotography mothernatureneedsnofilter brokenangel itsokaynottobeokay @ Minnesota HTTPURL,0,english
"네, 맞아요. 하지만 매일 운동하는 게 생각보다 쉽지 않더라고요.",0,korean
我告诉你你还别老冲我胡乱发威,0,chinese
돈으로 점수도 안 올라가? 효과 최고네.,1,korean
«الهلال الأحمر» تطلق « #صرخة_حلب » لدعم النازحين السوريينhttp,0,arabic
그럼 당신은 정말 종교의 천재네요.,1,korean
Mask mandate was lifted Saturday but over 3/4ths of the people in Walmart are actually still wearing one. I'm thoroughly impressed.,0,english
"헐, 그러면 학생들이 미안하다는 메일 받으며 너무 행복할 것 같아.",1,korean
الفرق بين الداعية الديوث والشرشوحة خالتي فرنسا أن خالتي فرنسا تابت ولم يكن لها الحظ بالعمل في تقديم البرامج الدينية,1,arabic
急不可耐花枝乱颤,1,chinese
Had no idea Deliciously Ella was in the Zac Efron documentaries on Netflix!,0,english
It's hard to focus on online school when my entire house smells like smoke. Unstable wifi doesn't help (just got kicked out of my Zoom class for the 5th time in 10 mins). Also my phone won't turn on and I need to update it. But for that to happen I need...a stable wifi connection,0,english
拿去火化都怕污染大气层,1,chinese
그럼 당신의 뇌는 정말로 휴가를 즐기고 있겠네요.,1,korean
"아, 비 오는 날 카페모카가 그렇게 필수인가요?",0,korean
黄队长这份名单是假的,0,chinese
还有咖啡,1,chinese
"우와, 너 진짜 배가 무척 넓구나!",0,korean
你告诉我是谁我把他斩于马下,1,chinese
"와, 진짜 부럽다. 나도 다음 생에는 부자로 태어나서 그런 경험해 보고 싶어.",1,korean
随你呀要打赌我就一赔五,0,chinese
他年轻的时候,0,chinese
"아, 그래서 저녁에 샐러드를 드시면 그게 다 커버가 되겠군요.",1,korean
既然这家伙硬件软件都不错,1,chinese
코로나 덕분에 휴식이라도 취하게 됐네요.,1,korean
我明白李达康胆子大,0,chinese
"아, 그럼 아마 당신은 강아지들에게 상당히 바빠서 잠도 제대로 못 자시겠네요.",0,korean
Hopefully this will stop people thinking we will challenge for Europe this season as well,0,english
那么点事都拿糖来哄,1,chinese
정말 마음이 편안해질 것 같네요.,1,korean
你千万别再跟他提你以前当刑警的事儿,1,chinese
신선한 과일의 맛을 잊으시려는 건 아니시죠?,1,korean
음.. 그런데 활물질이 계속 날아가 버려.,0,korean
"그럼, 오늘 저녁은 고급 레스토랑에서 식사하는 거네.",0,korean
没必要非说不可啊,1,chinese
"Let me guess, it has to be Charlotte Tilbury makeup. And if by chance you do take it off, use Charlotte Tilbury skincare HTTPURL",1,english
你怎么就没有怀疑过,0,chinese
"아, 그럼 하루에 떡볶이와 빵류를 꼭 먹으시다니 당신의 건강은 정말 탁월하시겠군요.",1,korean
why is it so hard to find tshirts with cool wizards on them,0,english
그럼 앞으로는 염색약을 쓰지 않아도 되겠네요.,1,korean
"아니, 어느새 미술의 팬이 됐나 봐.",0,korean
"그래서 좋은 거 아냐, 사람들과의 교류를 즐길 수 있으니까.",0,korean
却使自命清高者尽成鼠辈,1,chinese
"السيسي يكلف ""الوزير"" بالتدخل السريع بعد مشاهدة تقرير #عمرو_أديبللتفاصيل: http http",0,arabic
I always come up with some pretty interesting concepts for movies or tv shows right before I fall asleep. Then I wake up and forget them... Why is life so cruel,0,english
"우와, 당신은 정말 TV 프로그램에 대한 판단력이 뛰어나시네요.",1,korean
"아주 간단한 주문이네요, 바로 만들어 드리겠습니다.",1,korean
智商不够真要命,1,chinese
"아니, 너무 깊은 연기력에 감탄했는데.",0,korean
我们不仅要征服中国的土地,0,chinese
真是捡到个大活宝贝啊,0,chinese
"그런 고요한 이유로 여행지를 선택하시다니, 정말 독특하시네요.",0,korean
그럼 양파로 만든 피자를 드셔보시는 건 어떠세요?,0,korean
"아, 그렇군요. 아이돌이 연기하고 연애하는 건 정말 흔치 않은 일이니까요.",0,korean
"المنافسة بين #أبل و#سامسونغ تصل إلى ""#سيري"" http http",0,arabic
thinking about when i told my old coworker i had a gf and she said i was ‘so brave’,0,english
그럼 당신은 진정한 다재다능한 사람이시군요.,1,korean
그렇게 패하면 다음 경기에서는 분발하겠네요.,0,korean
بس بصراحة نفسي دونالد ترامب كان يبقى في مصر ويعمل في شوية ستات لُذاذ اللي عمله في أمريكا,1,arabic
مجلس الأمن والأمم المتحدة وحتى الجامعة العربية لا يعقدون اجتماعهم إلا بعد فوات الأوان (يكون الذي ضرب ضرب والذي هرب هرب)#د_عبد_السميع_الاحمد,0,arabic
那万一他压根儿就没去曙光四号院呢,0,chinese
الأمم_المتحدة بصمتهاالمخزي تعتبر شريك مباشر لمجازر العدوان السعودي الأمريكي #Airstrikes_Bomb_Yemen_Funeral http,1,arabic
"그래, 덕분에 너는 국어 시험이라도 좀 잘 봤겠지.",0,korean
그럼 아이스크림은 어떠세요?,1,korean
그러니까 매일 집에서 헬스를 할 수 있다는 거네요.,1,korean
你有基础有特长,1,chinese
这样的灯笼打着姑娘都找不到,1,chinese
어? 너도? 나도 오늘 영어 학원 가는데.,0,korean
رفض التلفزيون المصري ظهوري في برنامج عمرو خالد حملة التعتيم و التشويه مازالت مستمرة,1,arabic
"우와, 너 진짜 건강에 좋을 것 같아.",1,korean
"아, 당신의 선택이 정말 뛰어나시네요.",1,korean
아니에요. 특히 아보카도 버거는 제 입맛에 딱 맞아서 다음에 또 가려고 생각 중이에요.,0,korean
"아, 너 진짜 특별한 사람이구나. 애정 표현도 복잡하게 생각하네.",1,korean
그래요? 그런데 껍질이 털처럼 돋아나있어서 좀 거슬릴 것 같은데요.,0,korean
"그렇군요, 무한 흡입이라니, 건강에 정말 좋겠네요.",1,korean
ريكي مارتن كان قبل يعجبني بس بعد كلامه حسيته مقرف يلوع بالجبد,0,arabic
رحب لك رحب ، وارحبوا ع الحاصل حاسس ان #كيري معه مترجم بيفهمه كل شي بالعكس http,1,arabic
ألمانيا و #فرنسا تخططان لإطلاق صندوق بمليار يورو لدعم الشركات الناشئةhttp http,0,arabic
الناتو والاتحاد الأوروبي يقرران برنامج من 42 نقطة لت ... http #حلف_الناتو #سياسة http,0,arabic
user: @user بس كنت بهزر مع جوجل,1,arabic
"아, 그렇게 헤매는 것도 정말 즐거우시겠군요.",1,korean
"그래, 술이야말로 최고의 스트레스 해소법이지.",0,korean
오호~ 그럼 메타버스는 당신한테 장난감일 뿐이겠네.,1,korean
"아, 무신사 쿠폰만 있으면 무슨 부자가 되는 것 마냥 말씀하시네요.",1,korean
"그럼, 핸드폰 사용에 전문성을 갖춘 군인들이 더 필요하겠군요.",1,korean
ببساطه كده مصرعباره #ملك سيسي #وزيرجيش#حصان شرطه#القضاء تابيه#اعلام فيل# شعب الباقي# >شطرنج,1,arabic
拼就拼谁怕谁,0,chinese
그럼 그만큼 많은 사람들과 연결돼 있어 좋겠네요.,0,korean
"오, 너 정말 멋진 생각이네. 피자를 잘게 부수다니.",1,korean
我是恳请主公你派兵奇袭许昌,0,chinese
"커피 대신에 케이크를 좋아해서, 카페에서는 주로 케이크를 많이 먹습니다.",0,korean
"At this time more than most, it is important to celebrate Pride2020 No one should ever be afraid to love who they love, or to show it. Pride",0,english
你不顾自己的伤势提前出院,1,chinese
배송이 늦으면 늦을수록 기대감이 더욱 상승하니까 좋을 것 같아요.,1,korean
"아, 그러면 통증으로 인해 더 활발하게 움직이겠군요.",1,korean
"그럼, 여행의 진정한 맛을 느낄 수 있겠네요.",1,korean
"아, 그럼 제가 강릉에 대한 모든 정보를 알려드리겠습니다.",0,korean
ميسي قاعد يتابعكم الحين على القليل احترمو هذا الشي يا عاهات,1,arabic
Hahahah @USER is shutting down the entire campus for quarantine!! Couldn’t happen to a nicer group of Covid deniers! CovidIsNotOver karmaisabitch Covid_19,1,english
HmMMMmMM four days off for the holiday + crappy weather = mini personal writing retreat? I like it.. I like it a lot,0,english
